ARC DT

Sales - Date wise
From Date:,08/01/2019
To Date:,31/08/2019
InvoiceDate,Goods Value(Sales) (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Goods Value(Sales Return Damages) (Rs.),Goods Value(Sales Return Saleable) (Rs.),Total Tax Suffered (Rs.),Productwise Discount (Rs.),Total Discount (Rs.),Total Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS ADDL CESS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),Total CT on SS (Rs.),Net Sales (Rs.),Invoice ID,Doc Reference,Type,Goods Value (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Tax Suffered (Rs.),Productwise Discount (Rs.),Discount (Rs.),Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),LTSS ADDL CESS (Rs.),Total CT on SS (Rs.),Net Sales (Rs.)
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3236,AT-473,Invoice,5656.30,,5656.30,,21.40,0.00,330.17,,,330.17,,165.09,165.09,,,5965.08
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3237,BIS-561,Invoice,454.11,,454.11,,3.66,0.00,75.36,,,75.36,,37.68,37.68,,,525.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3238,BIS-562,Invoice,538.50,,538.50,,0.00,0.00,64.62,,,64.62,,32.31,32.31,,,603.12
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3239,BIS-563,Invoice,186.84,,186.84,,3.66,0.00,27.25,,,27.25,,13.63,13.63,,,210.43
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3240,BIS-564,Invoice,186.84,,186.84,,3.66,0.00,27.25,,,27.25,,13.63,13.63,,,210.43
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3241,BIS-565,Invoice,925.79,,925.79,,3.66,0.00,136.19,,,136.18,,68.09,68.09,,,1058.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3242,BIS-566,Invoice,91.48,,91.48,,0.00,0.00,16.47,,,16.47,,8.23,8.23,,,107.95
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3243,BIS-567,Invoice,806.30,,806.30,,41.77,0.00,131.90,,,131.90,,65.95,65.95,,,896.45
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3245,BIS-568,Invoice,367.95,,367.95,,3.66,0.00,58.48,,,58.49,,29.24,29.24,,,422.78
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3246,AT-474,Invoice,3979.93,,3979.93,,73.01,0.00,278.54,,,278.55,,139.27,139.27,,,4185.47
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3247,BIS-569,Invoice,1990.40,,1990.40,,54.57,0.00,321.75,,,321.73,,160.88,160.88,,,2257.57
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3249,AT-476,Invoice,906.13,,906.13,,0.00,0.00,45.31,,,45.30,,22.65,22.65,,,951.44
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3250,BIS-570,Invoice,703.42,,703.42,,3.66,0.00,111.37,,,111.36,,55.69,55.69,,,811.13
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3288,SX-532,Invoice,979.16,,979.16,,68.37,0.00,109.29,,,109.26,,54.65,54.65,,,1020.09
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3292,SX-533,Invoice,1468.50,,1468.50,,100.00,0.00,164.22,,,164.19,,82.11,82.11,,,1532.70
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3294,SX-534,Invoice,734.24,,734.24,,50.00,0.00,82.11,,,82.08,,41.05,41.05,,,766.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3295,SR/19-20/144,Sales Return Saleable,-10268.61,,-10268.61,,-836.92,0.00,-1151.90,,,-1151.90,,-575.95,-575.95,,,-10583.56
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3296,SX-535,Invoice,2635.14,,2635.14,,100.00,0.00,304.22,,,304.24,,152.11,152.11,,,2839.38
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3301,SR/19-20/145,Sales Return Saleable,-1812.26,,-1812.26,,0.00,0.00,-90.61,,,-90.61,,-45.31,-45.31,,,-1902.87
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3304,SR/19-20/146,Sales Return Saleable,-786.76,,-786.76,,-40.99,0.00,-37.29,,,-37.29,,-18.64,-18.64,,,-783.05
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3309,SX-536,Invoice,1851.95,,1851.95,,100.00,0.00,210.23,,,210.29,,105.12,105.12,,,1962.19
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3310,SR/19-20/147,Sales Return Saleable,-673.06,,-673.06,,-86.71,0.00,-70.36,,,-70.37,,-35.18,-35.18,,,-656.73
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3311,SX-537,Invoice,795.43,,795.43,,50.00,0.00,89.45,,,89.44,,44.73,44.73,,,834.87
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3312,SX-538,Invoice,881.10,,881.10,,50.00,0.00,99.73,,,99.78,,49.87,49.87,,,930.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3313,SX-539,Invoice,1182.96,,1182.96,,50.00,0.00,135.95,,,135.93,,67.98,67.98,,,1268.88
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3314,SX-540,Invoice,367.12,,367.12,,0.00,0.00,44.05,,,44.04,,22.03,22.03,,,411.18
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3317,SX-541,Invoice,734.25,,734.25,,50.00,0.00,82.11,,,82.08,,41.05,41.05,,,766.38
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3319,SX-542,Invoice,2349.59,,2349.59,,100.00,0.00,269.95,,,269.95,,134.98,134.98,,,2519.56
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3320,SX-543,Invoice,2365.91,,2365.91,,100.00,0.00,271.91,,,271.86,,135.95,135.95,,,2537.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3323,SX-545,Invoice,2365.91,,2365.91,,100.00,0.00,271.91,,,271.91,,135.95,135.95,,,2537.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3324,SX-546,Invoice,367.12,,367.12,,0.00,0.00,44.05,,,44.04,,22.03,22.03,,,411.18
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3325,SX-547,Invoice,904.35,,904.35,,50.00,0.00,112.73,,,112.76,,56.36,56.36,,,967.09
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3326,SX-548,Invoice,1468.49,,1468.49,,100.00,0.00,164.22,,,164.19,,82.11,82.11,,,1532.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3328,SX-549,Invoice,734.24,,734.24,,50.00,0.00,82.11,,,82.08,,41.05,41.05,,,766.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3263,PCP-518,Invoice,8837.86,,8837.86,,32.76,0.00,673.73,,,673.73,,336.87,336.87,,,9478.83
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3270,SX-525,Invoice,26497.92,,26497.92,,603.59,0.00,2173.71,,,2173.73,,1086.85,1086.85,,,28068.03
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3332,SX-551,Invoice,734.25,,734.25,,50.00,0.00,82.11,,,82.10,,41.05,41.05,,,766.34
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3260,PCP-517,Invoice,7545.80,,7545.80,,218.27,0.00,565.88,,,565.90,,282.94,282.94,,,7893.41
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3333,SX-552,Invoice,881.10,,881.10,,50.00,0.00,99.73,,,99.78,,49.87,49.87,,,930.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3267,BIS-575,Invoice,6345.58,,6345.58,,72.16,0.00,739.80,,,739.79,,369.90,369.90,,,7013.22
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3335,SX-553,Invoice,1631.67,,1631.67,,100.00,0.00,183.80,,,183.77,,91.90,91.90,,,1715.48
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3336,AT-498,Invoice,8729.73,,8729.73,,46.28,0.00,566.30,,,566.30,,283.15,283.15,,,9249.75
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3337,SX-554,Invoice,734.24,,734.24,,50.00,0.00,82.11,,,82.08,,41.05,41.05,,,766.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3258,PCP-516,Invoice,10829.68,,10829.68,,388.18,0.00,1306.34,,,1306.38,,653.17,653.17,,,11747.84
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3338,SX-555,Invoice,881.10,,881.10,,50.00,0.00,99.73,,,99.78,,49.87,49.87,,,930.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3339,SX-556,Invoice,452.79,,452.79,,0.00,0.00,54.33,,,54.33,,27.17,27.17,,,507.13
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3340,SX-557,Invoice,2365.91,,2365.91,,100.00,0.00,271.91,,,271.86,,135.95,135.95,,,2537.82
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3341,SX-558,Invoice,367.12,,367.12,,0.00,0.00,44.05,,,44.04,,22.03,22.03,,,411.18
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3342,SX-559,Invoice,1182.96,,1182.96,,50.00,0.00,135.95,,,135.93,,67.98,67.98,,,1268.88
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3343,SX-560,Invoice,905.58,,905.58,,50.00,0.00,102.67,,,102.69,,51.33,51.33,,,958.27
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3344,SX-561,Invoice,954.52,,954.52,,50.00,0.00,108.54,,,108.57,,54.27,54.27,,,1013.07
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3293,PCP-519,Invoice,20282.22,,20282.22,,1061.78,0.00,2241.45,,,2241.45,,1120.73,1120.73,,,21461.90
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3043,I/19-20/2927,Invoice,21221.78,,21221.78,,0.00,0.00,24993.50,,,24993.50,3567.40,2971.05,2971.05,15484.00,,46215.29
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3044,I/19-20/2928,Invoice,4022.44,,4022.44,,0.00,0.00,4995.41,,,4995.41,201.12,563.14,563.14,3668.00,,9017.85
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3045,I/19-20/2929,Invoice,804.49,,804.49,,0.00,0.00,999.08,,,999.08,40.22,112.63,112.63,733.60,,1803.57
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3046,I/19-20/2930,Invoice,20993.94,,20993.94,,0.00,0.00,24767.96,,,24767.97,3914.06,2939.15,2939.15,14975.60,,45761.92
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3048,I/19-20/2931,Invoice,20670.86,,20670.86,,0.00,0.00,27511.66,,,27511.65,6404.22,2893.92,2893.92,15319.60,,48182.52
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3120,BIS-541,Invoice,1544.64,,1544.64,,51.83,0.00,268.71,,,268.70,,134.35,134.35,,,1761.49
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3121,BIS-542,Invoice,767.70,,767.70,,0.00,0.00,119.49,,,119.49,,59.75,59.75,,,887.18
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3122,BIS-543,Invoice,610.38,,610.38,,0.00,0.00,92.29,,,92.27,,46.15,46.15,,,702.67
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3123,BIS-544,Invoice,502.89,,502.89,,0.91,0.00,90.35,,,90.35,,45.18,45.18,,,592.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3124,BIS-545,Invoice,406.20,,406.20,,16.25,0.00,19.50,,,19.50,,9.75,9.75,,,409.45
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3125,BIS-546,Invoice,405.70,,405.70,,0.91,0.00,72.86,,,72.86,,36.43,36.43,,,477.64
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3126,BIS-547,Invoice,1176.52,,1176.52,,15.09,0.00,153.19,,,153.19,,76.59,76.59,,,1314.61
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3127,BIS-548,Invoice,134.17,,134.17,,0.00,0.00,24.15,,,24.15,,12.08,12.08,,,158.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3129,BIS-549,Invoice,395.50,,395.50,,0.00,0.00,71.19,,,71.18,,35.59,35.59,,,466.69
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3131,BIS-550,Invoice,138.05,,138.05,,0.00,0.00,24.85,,,24.85,,12.42,12.42,,,162.90
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3133,BIS-551,Invoice,273.35,,273.35,,0.00,0.00,49.20,,,49.20,,24.60,24.60,,,322.55
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3139,AT-456,Invoice,2675.13,,2675.13,,0.00,0.00,133.76,,,133.76,,66.88,66.88,,,2808.88
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3140,AT-457,Invoice,453.06,,453.06,,0.00,0.00,22.65,,,22.66,,11.33,11.33,,,475.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3141,AT-458,Invoice,453.06,,453.06,,0.00,0.00,22.65,,,22.66,,11.33,11.33,,,475.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3142,AT-459,Invoice,5027.90,,5027.90,,69.55,0.00,312.60,,,312.60,,156.30,156.30,,,5270.94
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3143,AT-460,Invoice,4034.32,,4034.32,,0.00,0.00,201.72,,,201.72,,100.86,100.86,,,4236.03
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3147,I/19-20/3024,Invoice,19314.85,,19314.85,,0.00,0.00,25197.04,,,25197.05,5262.28,2704.08,2704.08,14526.60,,44511.89
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3148,I/19-20/3025,Invoice,12179.37,,12179.37,,0.00,0.00,12627.19,,,12627.20,608.97,1705.11,1705.11,8608.00,,24806.57
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3137,SX-512,Invoice,17014.40,,17014.40,,728.39,0.00,1650.75,,,1650.75,,825.38,825.38,,,17936.79
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3138,SR/19-20/121,Sales Return Saleable,-546.61,,-546.61,,-12.24,0.00,-64.12,,,-64.11,,-32.06,-32.06,,,-598.51
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3144,SR/19-20/122,Sales Return Saleable,-9384.57,,-9384.57,,-139.96,0.00,-462.23,,,-462.23,,-231.12,-231.12,,,-9706.84
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3145,SR/19-20/123,Sales Return Saleable,-775.39,,-775.39,,-68.90,0.00,-113.88,,,-113.88,,-56.94,-56.94,,,-820.37
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3151,SR/19-20/124,Sales Return Saleable,-2488.29,,-2488.29,,-226.45,0.00,-271.42,,,-271.44,,-135.71,-135.71,,,-2533.22
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3152,PCP-489,Invoice,8709.73,,8709.73,,629.79,0.00,922.90,,,922.96,,461.45,461.45,,,9002.86
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3154,SR/19-20/125,Sales Return Saleable,-170.10,,-170.10,,0.00,0.00,-30.62,,,-30.62,,-15.31,-15.31,,,-200.72
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3158,PCP-490,Invoice,27813.19,,27813.19,,3434.12,0.00,3594.66,,,3594.59,,1797.33,1797.33,,,27973.75
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3149,PCP-487,Invoice,582.01,,582.01,,20.08,0.00,38.51,,,38.52,,19.26,19.26,,,600.45
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3150,PCP-488,Invoice,995.67,,995.67,,53.58,0.00,72.01,,,72.01,,36.00,36.00,,,1014.09
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3155,SX-514,Invoice,913.73,,913.73,,50.00,0.00,103.65,,,103.64,,51.82,51.82,,,967.38
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3156,SX-515,Invoice,734.24,,734.24,,50.00,0.00,82.11,,,82.14,,41.05,41.05,,,766.37
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3157,SX-516,Invoice,734.24,,734.24,,50.00,0.00,82.11,,,82.08,,41.05,41.05,,,766.32
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3161,SX-517,Invoice,506.39,,506.39,,3.66,0.00,84.77,,,84.75,,42.39,42.39,,,587.49
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3162,SX-518,Invoice,415.54,,415.54,,5.95,0.00,68.01,,,68.00,,34.00,34.00,,,477.59
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3167,PCP-492,Invoice,2542.22,,2542.22,,127.19,0.00,246.98,,,246.99,,123.49,123.49,,,2662.02
30/08/2019,1790213.27,,1790213.27,0.00,167197.33,0.00,39438.41,0.00,1274122.13,,,1274121.83,726537.03,183096.12,182244.49,182244.49,,3024896.95,I3170,PCP-494,Invoice,152.99,,152.99,,0.00,0.00,18.23,,,18.22,,9.11,9.11,,,171.21
