ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID,"insert into ParameterInfo_Salem( ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID)",
612,Activity Code,200,$All Activity Code,"(Select Distinct ""ActivityCode"" = ActivityCode From tbl_merp_SchemeAbstract) SA:ActivityCode:ActivityCode  in (select * from dbo.fn_GetActivityCode_ITC (''Trade Scheme'';{$3}))   And ActivityCode like ''%''",1,0,0,"Select 612,'Activity Code',200,'$All Activity Code','(Select Distinct ""ActivityCode"" = ActivityCode From tbl_merp_SchemeAbstract) SA:ActivityCode:ActivityCode  in (select * from dbo.fn_GetActivityCode_ITC (''Trade Scheme'';{$3}))   And ActivityCode like ''%''',1,'0','0' UNION ALL",
612,Scheme Name,200,$All Scheme Name,"(Select Distinct ""Description"" = Description From tbl_merp_SchemeAbstract) SA:Description:Description   in (select * from dbo.fn_GetSchemeDescription_ITC (''Trade Scheme''; {$4};{$3}))   and Description like ''%''",1,0,0,"Select 612,'Scheme Name',200,'$All Scheme Name','(Select Distinct ""Description"" = Description From tbl_merp_SchemeAbstract) SA:Description:Description   in (select * from dbo.fn_GetSchemeDescription_ITC (''Trade Scheme''; {$4};{$3}))   and Description like ''%''',1,'0','0' UNION ALL",
615,As on Last Date of VAT,200,Current Date,,0,0,0,"Select 615,'As on Last Date of VAT',200,'Current Date','',0,'0','0' UNION ALL",
616,Outlet Name,200,Select,Customer:Company_Name,0,0,0,"Select 616,'Outlet Name',200,'Select','Customer:Company_Name',0,'0','0' UNION ALL",
616,Item Code,200,$All,Items:Product_Code:ProductName+1,1,0,0,"Select 616,'Item Code',200,'$All','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
616,Item Name,200,$All,Items:ProductName:Product_Code-1,1,0,0,"Select 616,'Item Name',200,'$All','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
616,From Date,7,$Date,,0,0,0,"Select 616,'From Date',7,'$Date','',0,'0','0' UNION ALL",
616,To Date,10,$Date,,0,0,0,"Select 616,'To Date',10,'$Date','',0,'0','0' UNION ALL",
616,Top,200,10,,0,0,0,"Select 616,'Top',200,'10','',0,'0','0' UNION ALL",
616,UOM,200,UOM2,QueryParams:[Values]:QueryParamID in (16;37) And [Values] Not In (''Sales UOM'') And [Values] Like ''%'',0,0,0,"Select 616,'UOM',200,'UOM2','QueryParams:[Values]:QueryParamID in (16;37) And [Values] Not In (''Sales UOM'') And [Values] Like ''%''',0,'0','0' UNION ALL",
618,From Date,7,$Date,,0,0,0,"Select 618,'From Date',7,'$Date','',0,'0','0' UNION ALL",
618,To Date,10,$Date,,0,0,0,"Select 618,'To Date',10,'$Date','',0,'0','0' UNION ALL",
618,Document Type,200,$All Document Type,TransactionDocNumber:[DocumentType]:TransactionType=1 and DocumentType like ''%'',0,0,0,"Select 618,'Document Type',200,'$All Document Type','TransactionDocNumber:[DocumentType]:TransactionType=1 and DocumentType like ''%''',0,'0','0' UNION ALL",
618,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID IN(16;37) And [Values] NOT In(''Sales UOM'') And  [Values] Like ''%'',0,0,0,"Select 618,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(16;37) And [Values] NOT In(''Sales UOM'') And  [Values] Like ''%''',0,'0','0' UNION ALL",
618,Transaction Type,200,Without D & D,QueryParams:[Values]:QueryParamID IN(137) And  [Values] Like ''%'',0,0,0,"Select 618,'Transaction Type',200,'Without D & D','QueryParams:[Values]:QueryParamID IN(137) And  [Values] Like ''%''',0,'0','0' UNION ALL",
619,From Date,7,$Date,,0,0,0,"Select 619,'From Date',7,'$Date','',0,'0','0' UNION ALL",
619,To Date,10,$Date,,0,0,0,"Select 619,'To Date',10,'$Date','',0,'0','0' UNION ALL",
619,OutletType,200,Registered,QueryParams:[Values]:QueryParamID = 129 And [Values] Like ''%'',0,0,0,"Select 619,'OutletType',200,'Registered','QueryParams:[Values]:QueryParamID = 129 And [Values] Like ''%''',0,'0','0' UNION ALL",
620,As on Last Date of GST,200,Current Date,,0,0,0,"Select 620,'As on Last Date of GST',200,'Current Date','',0,'0','0' UNION ALL",
621,Channel,200,$All,"(Select Distinct ""Channel Type"" = Channel_Type_Desc From tbl_merp_olclass) CT:[Channel Type]",1,0,0,"Select 621,'Channel',200,'$All','(Select Distinct ""Channel Type"" = Channel_Type_Desc From tbl_merp_olclass) CT:[Channel Type]',1,'0','0' UNION ALL",
621,Product Code,200,$All,Items:Product_Code:ProductName+1,1,0,0,"Select 621,'Product Code',200,'$All','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
621,Product Name,200,$All,Items:ProductName:Product_Code-1,1,0,0,"Select 621,'Product Name',200,'$All','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
622,From Date,7,$MFDate,,0,0,0,"Select 622,'From Date',7,'$MFDate','',0,'0','0' UNION ALL",
622,To Date,10,$MLDate,,0,0,0,"Select 622,'To Date',10,'$MLDate','',0,'0','0' UNION ALL",
622,Activity Code,200,$All Activity Code,"(Select Distinct ""ActivityCode"" = ActivityCode From tbl_merp_SchemeAbstract) SA:ActivityCode:ActivityCode  in (select * from dbo.fn_GetActivityCode_ITC (''Trade Scheme'';{$3}))   And ActivityCode like ''%''",1,0,0,"Select 622,'Activity Code',200,'$All Activity Code','(Select Distinct ""ActivityCode"" = ActivityCode From tbl_merp_SchemeAbstract) SA:ActivityCode:ActivityCode  in (select * from dbo.fn_GetActivityCode_ITC (''Trade Scheme'';{$3}))   And ActivityCode like ''%''',1,'0','0' UNION ALL",
622,Scheme Name,200,$All Scheme Name,"(Select Distinct ""Description"" = Description From tbl_merp_SchemeAbstract) SA:Description:Description   in (select * from dbo.fn_GetSchemeDescription_ITC (''Trade Scheme''; {$4};{$3}))   and Description like ''%''",1,0,0,"Select 622,'Scheme Name',200,'$All Scheme Name','(Select Distinct ""Description"" = Description From tbl_merp_SchemeAbstract) SA:Description:Description   in (select * from dbo.fn_GetSchemeDescription_ITC (''Trade Scheme''; {$4};{$3}))   and Description like ''%''',1,'0','0' UNION ALL",
623,From Date,7,$Date,,0,0,0,"Select 623,'From Date',7,'$Date','',0,'0','0' UNION ALL",
623,To Date,10,$Date,,0,0,0,"Select 623,'To Date',10,'$Date','',0,'0','0' UNION ALL",
623,Division,200,$All Divisions,ItemCategories:Category_Name:[Level] = 2 And Category_Name Like ''%'',1,0,0,"Select 623,'Division',200,'$All Divisions','ItemCategories:Category_Name:[Level] = 2 And Category_Name Like ''%''',1,'0','0' UNION ALL",
625,Salesman,200,$All Salesman,Salesman:Salesman_name,1,0,0,"Select 625,'Salesman',200,'$All Salesman','Salesman:Salesman_name',1,'0','0' UNION ALL",
625,Beat,200,$All Beats,Beat:Description:BeatID in (select * from dbo.fn_GetBeatForSalesMan_ITC({$1};Default)) and [Description] like ''%'',1,0,0,"Select 625,'Beat',200,'$All Beats','Beat:Description:BeatID in (select * from dbo.fn_GetBeatForSalesMan_ITC({$1};Default)) and [Description] like ''%''',1,'0','0' UNION ALL",
625,Customer,200,$All Customers,Customer:Company_Name:Customerid in (select Customerid from Beat_salesman Where Beatid in(select Beatid from Beat Where Description in ({2}))) and Company_Name like ''%'',1,0,0,"Select 625,'Customer',200,'$All Customers','Customer:Company_Name:Customerid in (select Customerid from Beat_salesman Where Beatid in(select Beatid from Beat Where Description in ({2}))) and Company_Name like ''%''',1,'0','0' UNION ALL",
625,From Date,7,$Date,,0,0,0,"Select 625,'From Date',7,'$Date','',0,'0','0' UNION ALL",
625,To Date,10,$Date,,0,0,0,"Select 625,'To Date',10,'$Date','',0,'0','0' UNION ALL",
625,SKU/HSN,200,HSN Wise,QueryParams:[Values]:QueryParamID=131 And [Values] Like ''%'',0,0,0,"Select 625,'SKU/HSN',200,'HSN Wise','QueryParams:[Values]:QueryParamID=131 And [Values] Like ''%''',0,'0','0' UNION ALL",
625,Transaction Type,200,Sales with D&D Invoice,QueryParams:[Values]:QueryParamID=132 And [Values] Like ''%'',0,0,0,"Select 625,'Transaction Type',200,'Sales with D&D Invoice','QueryParams:[Values]:QueryParamID=132 And [Values] Like ''%''',0,'0','0' UNION ALL",
625,UOM,200,BaseUOM,QueryParams:[Values]:QueryParamID In (37;33) And [Values] Not In (''UOM'') And [Values] Like ''%'',0,0,0,"Select 625,'UOM',200,'BaseUOM','QueryParams:[Values]:QueryParamID In (37;33) And [Values] Not In (''UOM'') And [Values] Like ''%''',0,'0','0' UNION ALL",
625,Transaction Number,200,$All Transaction Number,(Select * From dbo.fn_ListInvNoForInvoiceNumber_ITC({$1};{$2};{$3};{$4};{$5};{$7}))INV:[GSTFullDocID],1,INV.GSTFullDocID,0,"Select 625,'Transaction Number',200,'$All Transaction Number','(Select * From dbo.fn_ListInvNoForInvoiceNumber_ITC({$1};{$2};{$3};{$4};{$5};{$7}))INV:[GSTFullDocID]',1,'INV.GSTFullDocID','0' UNION ALL",
626,Salesman,200,$All Salesman,Salesman:Salesman_Name,0,0,0,"Select 626,'Salesman',200,'$All Salesman','Salesman:Salesman_Name',0,'0','0' UNION ALL",
626,DS Type,200,$All,DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And Active = 1 And DSTypeCtlPos = 1 And DSTypeValue like ''%'',1,0,0,"Select 626,'DS Type',200,'$All','DSType_Master:DSTypeValue:OCGType in (Select case when Flag =1 then 0 else flag end  from tbl_merp_configabstract where screencode = ''OCGDS'' union Select Top 1 Flag from tbl_merp_configabstract where screencode = ''OCGDS'') And Active = 1 And DSTypeCtlPos = 1 And DSTypeValue like ''%''',1,'0','0' UNION ALL",
629,DS,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 629,'DS',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
629,Beat,200,$All Beats,Beat:Description:BeatID in (select * from dbo.fn_GetBeatForSalesMan_ITC({$1};Default)) and [Description] like ''%'',1,0,0,"Select 629,'Beat',200,'$All Beats','Beat:Description:BeatID in (select * from dbo.fn_GetBeatForSalesMan_ITC({$1};Default)) and [Description] like ''%''',1,'0','0' UNION ALL",
629,Zone,200,$All Zone,tbl_mERP_Zone:ZoneName,1,0,0,"Select 629,'Zone',200,'$All Zone','tbl_mERP_Zone:ZoneName',1,'0','0' UNION ALL",
629,From Date,7,$Date,,0,0,0,"Select 629,'From Date',7,'$Date','',0,'0','0' UNION ALL",
629,To Date,10,$Date,,0,0,0,"Select 629,'To Date',10,'$Date','',0,'0','0' UNION ALL",
630,VanLoading To Date,10,$Date,,0,0,0,"Select 630,'VanLoading To Date',10,'$Date','',0,'0','0' UNION ALL",
630,UOM,200,UOM1&UOM2,QueryParams:[Values]:QueryParamID In (16;41) And  [Values] Not In (''Sales UOM'';''UOM1'')   And [Values] Like ''%'',0,0,0,"Select 630,'UOM',200,'UOM1&UOM2','QueryParams:[Values]:QueryParamID In (16;41) And  [Values] Not In (''Sales UOM'';''UOM1'')   And [Values] Like ''%''',0,'0','0' UNION ALL",
630,VanLoading From Date,7,$Date,,0,0,0,"Select 630,'VanLoading From Date',7,'$Date','',0,'0','0' UNION ALL",
630,VanLoading To Date,10,$Date,,0,0,0,"Select 630,'VanLoading To Date',10,'$Date','',0,'0','0' UNION ALL",
630,UOM,200,UOM1&UOM2,QueryParams:[Values]:QueryParamID In (16;41) And  [Values] Not In (''Sales UOM'';''UOM1'')   And [Values] Like ''%'',0,0,0,"Select 630,'UOM',200,'UOM1&UOM2','QueryParams:[Values]:QueryParamID In (16;41) And  [Values] Not In (''Sales UOM'';''UOM1'')   And [Values] Like ''%''',0,'0','0' UNION ALL",
630,VAN Loading Number,200,$All,"(Select Distinct ""FullDocID"" = FullDocID + Case When IsNull(ShipmentNo;0) > 0 Then '' ('' + Cast(ShipmentNo As nVarChar) + '')'' Else '' End ;""Status"" = Status ; VADate = AllocDate  From VAllocAbstract) VA:FullDocID: VA.Status & 64 = 0 And dbo.StripTimeFromDate(VA.VADate) Between Cast({1} As DateTime) And Cast({2} As DateTime) And VA.FullDocID Like ''%''",1,0,0,"Select 630,'VAN Loading Number',200,'$All','(Select Distinct ""FullDocID"" = FullDocID + Case When IsNull(ShipmentNo;0) > 0 Then '' ('' + Cast(ShipmentNo As nVarChar) + '')'' Else '' End ;""Status"" = Status ; VADate = AllocDate  From VAllocAbstract) VA:FullDocID: VA.Status & 64 = 0 And dbo.StripTimeFromDate(VA.VADate) Between Cast({1} As DateTime) And Cast({2} As DateTime) And VA.FullDocID Like ''%''',1,'0','0' UNION ALL",
631,From Date,7,$Date,,0,0,0,"Select 631,'From Date',7,'$Date','',0,'0','0' UNION ALL",
631,To Date,10,$Date,,0,0,0,"Select 631,'To Date',10,'$Date','',0,'0','0' UNION ALL",
631,VAN Loading Number,200,$All,"(Select Distinct ""FullDocID"" = FullDocID + Case When IsNull(ShipmentNo;0) > 0 Then '' ('' + Cast(ShipmentNo As nVarChar) + '')'' Else '' End ;""Status"" = Status ; VADate = AllocDate  From VAllocAbstract) VA:FullDocID: VA.Status & 64 = 0 And dbo.StripTimeFromDate(VA.VADate) Between Cast({1} As DateTime) And Cast({2} As DateTime) And VA.FullDocID Like ''%''",1,0,0,"Select 631,'VAN Loading Number',200,'$All','(Select Distinct ""FullDocID"" = FullDocID + Case When IsNull(ShipmentNo;0) > 0 Then '' ('' + Cast(ShipmentNo As nVarChar) + '')'' Else '' End ;""Status"" = Status ; VADate = AllocDate  From VAllocAbstract) VA:FullDocID: VA.Status & 64 = 0 And dbo.StripTimeFromDate(VA.VADate) Between Cast({1} As DateTime) And Cast({2} As DateTime) And VA.FullDocID Like ''%''',1,'0','0' UNION ALL",
631,From Date,7,$Date,,0,0,0,"Select 631,'From Date',7,'$Date','',0,'0','0' UNION ALL",
631,To Date,10,$Date,,0,0,0,"Select 631,'To Date',10,'$Date','',0,'0','0' UNION ALL",
632,Manufacturer,200,$All Manufacturers,Manufacturer:Manufacturer_Name,1,0,0,"Select 632,'Manufacturer',200,'$All Manufacturers','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
632,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 632,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
632,Item Name,200,$All Item Name,Items:ProductName:Product_Code-1,1,0,0,"Select 632,'Item Name',200,'$All Item Name','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
632,Units,200,Base UOM,QueryParams:[Values]:    QueryParamID In(19) And [Values] Like''%'',0,0,0,"Select 632,'Units',200,'Base UOM','QueryParams:[Values]:    QueryParamID In(19) And [Values] Like''%''',0,'0','0' UNION ALL",
632,From Date,7,$Date,,0,0,0,"Select 632,'From Date',7,'$Date','',0,'0','0' UNION ALL",
632,To Date,10,$Date,,0,0,0,"Select 632,'To Date',10,'$Date','',0,'0','0' UNION ALL",
633,From Date,7,$Date,,0,0,0,"Select 633,'From Date',7,'$Date','',0,'0','0' UNION ALL",
633,To Date,10,$Date,,0,0,0,"Select 633,'To Date',10,'$Date','',0,'0','0' UNION ALL",
633,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%'',0,0,0,"Select 633,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%''',0,'0','0' UNION ALL",
634,Branch,200,$All Branches,Warehouse:WareHouse_name,0,0,0,"Select 634,'Branch',200,'$All Branches','Warehouse:WareHouse_name',0,'0','0' UNION ALL",
634,From Date,7,$Date,,0,0,0,"Select 634,'From Date',7,'$Date','',0,'0','0' UNION ALL",
634,To Date,10,$Date,,0,0,0,"Select 634,'To Date',10,'$Date','',0,'0','0' UNION ALL",
634,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%'',0,0,0,"Select 634,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%''',0,'0','0' UNION ALL",
635,Vendor,200,$All Vendors,Vendors:Vendor_Name,1,0,0,"Select 635,'Vendor',200,'$All Vendors','Vendors:Vendor_Name',1,'0','0' UNION ALL",
635,Tax%,200,$All Taxes,Tax:Tax_Description,1,0,0,"Select 635,'Tax%',200,'$All Taxes','Tax:Tax_Description',1,'0','0' UNION ALL",
635,From Date,7,$Date,,0,0,0,"Select 635,'From Date',7,'$Date','',0,'0','0' UNION ALL",
635,To Date,10,$Date,,0,0,0,"Select 635,'To Date',10,'$Date','',0,'0','0' UNION ALL",
635,Tax Component Break Up,200,No,QueryParams:[Values]:queryparamid = 38 And [Values] Like ''%'',0,0,0,"Select 635,'Tax Component Break Up',200,'No','QueryParams:[Values]:queryparamid = 38 And [Values] Like ''%''',0,'0','0' UNION ALL",
635,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%'',0,0,0,"Select 635,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%''',0,'0','0' UNION ALL",
636,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,1,0,0,"Select 636,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
636,Division,200,$All Divisions,Brand; Manufacturer:BrandName:Brand.ManufacturerID = Manufacturer.ManufacturerID   And Manufacturer.Manufacturer_Name in ({1}) and Brand.brandname like ''%'',1,0,0,"Select 636,'Division',200,'$All Divisions','Brand; Manufacturer:BrandName:Brand.ManufacturerID = Manufacturer.ManufacturerID   And Manufacturer.Manufacturer_Name in ({1}) and Brand.brandname like ''%''',1,'0','0' UNION ALL",
636,Units,200,Base UOM,QueryParams:[Values]: QueryParamID In(19)  And [Values] Like''%'',0,0,0,"Select 636,'Units',200,'Base UOM','QueryParams:[Values]: QueryParamID In(19)  And [Values] Like''%''',0,'0','0' UNION ALL",
636,From Date,7,$Date,,0,0,0,"Select 636,'From Date',7,'$Date','',0,'0','0' UNION ALL",
636,To Date,10,$Date,,0,0,0,"Select 636,'To Date',10,'$Date','',0,'0','0' UNION ALL",
636,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 636,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
636,Item Name,200,$All Item Name,Items:ProductName:Product_Code-1,1,0,0,"Select 636,'Item Name',200,'$All Item Name','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
637,Division,200,$All,ItemCategories:Category_Name:[Level] = 2    And Category_Name Like ''%'',1,0,0,"Select 637,'Division',200,'$All','ItemCategories:Category_Name:[Level] = 2    And Category_Name Like ''%''',1,'0','0' UNION ALL",
637,Item Code,200,$All,Items; ItemCategories ic1; ItemCategories ic2:Product_Code:    Items.CategoryID = ic1.CategoryID And ic1.ParentID = ic2.CategoryID And    ic2.ParentID In (Select CategoryID From ItemCategories Where Category_Name in ({1})) And    Product_code Like ''%'':ProductName+1,1,0,0,"Select 637,'Item Code',200,'$All','Items; ItemCategories ic1; ItemCategories ic2:Product_Code:    Items.CategoryID = ic1.CategoryID And ic1.ParentID = ic2.CategoryID And    ic2.ParentID In (Select CategoryID From ItemCategories Where Category_Name in ({1})) And    Product_code Like ''%'':ProductName+1',1,'0','0' UNION ALL",
637,Item Name,200,$All,Items; ItemCategories ic1; ItemCategories ic2:ProductName:   Items.CategoryID = ic1.CategoryID And ic1.ParentID = ic2.CategoryID And    ic2.ParentID In (Select CategoryID From ItemCategories Where Category_Name in ({1})) And    ProductName Like ''%'':Product_Code-1,1,0,0,"Select 637,'Item Name',200,'$All','Items; ItemCategories ic1; ItemCategories ic2:ProductName:   Items.CategoryID = ic1.CategoryID And ic1.ParentID = ic2.CategoryID And    ic2.ParentID In (Select CategoryID From ItemCategories Where Category_Name in ({1})) And    ProductName Like ''%'':Product_Code-1',1,'0','0' UNION ALL",
637,From Date,7,$MFDate,,0,0,0,"Select 637,'From Date',7,'$MFDate','',0,'0','0' UNION ALL",
637,To Date,10,$MLDate,,0,0,0,"Select 637,'To Date',10,'$MLDate','',0,'0','0' UNION ALL",
637,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%'',0,0,0,"Select 637,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''Conversion Factor'';''Reporting UOM'') And     [Values] Like ''%''',0,'0','0' UNION ALL",
